label,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
2,0.691107035,0.711402118,3.45E-07,0.710731745,0.63924396,0.012331045,0.698910952,0.573499799,0.011761558,0.670121551,0.540833592,0.007246547,0.641676545,0.534647226,0.00115679,0.700174451,0.531939924,-0.007674325,0.703134477,0.4456442,-0.020457553,0.70618856,0.395173401,-0.027306492,0.709483445,0.354938269,-0.029611349,0.667735636,0.536097407,-0.019051524,0.655523002,0.436734378,-0.027973108,0.648658097,0.380912721,-0.029831475,0.641279161,0.339582652,-0.030216951,0.636820853,0.554999113,-0.02826754,0.614818811,0.49626565,-0.035435334,0.626951993,0.518794358,-0.029261848,0.639130771,0.543566287,-0.021488179,0.610917926,0.582521558,-0.036225617,0.597205818,0.529531121,-0.034255702,0.608399153,0.545477152,-0.020131517,0.619751215,0.565468729,-0.008033286
2,0.732446134,0.643069625,5.96E-07,0.742824912,0.550435483,0.021422464,0.72717905,0.482337177,0.028206093,0.69829762,0.452598155,0.027682828,0.666706324,0.446817547,0.025566213,0.730495453,0.444113582,0.02271267,0.729408205,0.366912603,0.01854017,0.729857862,0.314389825,0.013977939,0.730768442,0.272043169,0.012030507,0.701170623,0.445874363,0.008150976,0.685012162,0.361178219,0.006282446,0.675721884,0.307845324,0.002557517,0.669480443,0.262394428,0.000382871,0.67335999,0.461725563,-0.004894483,0.644593239,0.411636055,-0.005956208,0.647922158,0.434495479,-0.001411912,0.65689373,0.455207944,0.004513244,0.647694051,0.486625463,-0.01665481,0.626698136,0.440634459,-0.010596865,0.631084144,0.457488507,0.002772945,0.64073658,0.476159215,0.014199186
2,0.726014614,0.583593488,5.62E-07,0.737138391,0.497784495,0.023549508,0.722607136,0.430497974,0.031515062,0.696250021,0.399751633,0.032333866,0.667754292,0.391858488,0.03185105,0.72226721,0.387954801,0.021759039,0.720207453,0.310627162,0.018210422,0.721804082,0.260205567,0.014792255,0.723654628,0.220834285,0.01416569,0.695134103,0.388368666,0.006997084,0.673958778,0.302405804,0.00693364,0.662548363,0.249059513,0.005335749,0.655216217,0.205697477,0.004583397,0.66929847,0.404440403,-0.005906036,0.63557303,0.362088919,-0.004250104,0.637797117,0.38683036,0.001247947,0.646690845,0.406983763,0.007091914,0.644550323,0.430171192,-0.017469974,0.618261576,0.390823245,-0.010494178,0.620485544,0.40864414,0.00232258,0.628706813,0.426654518,0.013211865
2,0.755319595,0.559286058,4.32E-07,0.763618708,0.475926846,0.022697419,0.748126924,0.412476659,0.029133407,0.722285807,0.385569394,0.027917553,0.695154965,0.379192203,0.025685871,0.753107369,0.372341096,0.019738726,0.749974787,0.295427471,0.01472592,0.749416828,0.248602033,0.012880692,0.750081778,0.211589873,0.013796584,0.728115141,0.373844981,0.003075784,0.704942882,0.281932652,-0.001886397,0.692065656,0.229424298,-0.003179408,0.683526218,0.189074144,-0.002006148,0.703426123,0.389398396,-0.012140666,0.664142072,0.346790284,-0.017999927,0.658771634,0.376740038,-0.01441965,0.663481236,0.401379496,-0.007473303,0.678667307,0.414058894,-0.025617464,0.648955584,0.37334758,-0.023357416,0.643644452,0.395932376,-0.011798936,0.645955741,0.417783022,-0.001158749
2,0.424271017,0.704234302,7.17E-07,0.463066429,0.638932228,0.001302623,0.458030343,0.568434715,-0.004293119,0.426517934,0.53546828,-0.011564895,0.39630425,0.523522913,-0.020683283,0.455581099,0.527270317,-0.022032315,0.47574842,0.44094032,-0.038542915,0.486261725,0.384587735,-0.047869731,0.493582159,0.341892421,-0.0513804,0.418409705,0.525943875,-0.029262796,0.420067757,0.423615307,-0.0410344,0.420829624,0.357043505,-0.045195531,0.419544697,0.306203216,-0.046426754,0.383049726,0.541459441,-0.034349605,0.377900541,0.480852276,-0.043654073,0.388593078,0.507345021,-0.036361102,0.394033849,0.535528302,-0.027057035,0.353624433,0.566691518,-0.039041173,0.353600204,0.521165609,-0.040209234,0.365059674,0.540063083,-0.025792046,0.36983186,0.561919451,-0.01228501
2,0.379631877,0.717189848,6.46E-07,0.418156832,0.654411435,0.005302634,0.418841034,0.587668538,0.003260149,0.39863807,0.540558159,-0.00143152,0.377776384,0.512570798,-0.007102503,0.4136599,0.527749062,-0.013049126,0.427523583,0.441472888,-0.02637412,0.434996068,0.38598153,-0.033967059,0.437826931,0.344322115,-0.036285114,0.376717627,0.523146212,-0.020651953,0.373898089,0.423406929,-0.029002137,0.369558722,0.359856725,-0.032165185,0.362610221,0.314954668,-0.032885324,0.340225577,0.537464797,-0.02613,0.331411183,0.487246871,-0.03092177,0.340944827,0.513059735,-0.023911299,0.346846819,0.541823685,-0.015641103,0.309137404,0.562987804,-0.031509828,0.308532864,0.536831915,-0.030353606,0.316836089,0.556214631,-0.018860219,0.321534067,0.576307714,-0.007364518
2,0.28425765,0.41121912,6.52E-07,0.326994598,0.35959208,0.001387573,0.341161281,0.311465353,-0.001645026,0.321620286,0.283856094,-0.006532566,0.299705923,0.26937598,-0.011288438,0.319305837,0.236525595,-0.009270557,0.334038705,0.152063608,-0.01587042,0.340353429,0.105301946,-0.017958539,0.343264133,0.068609089,-0.016533744,0.279148757,0.234524295,-0.013459226,0.281709135,0.143498972,-0.015967093,0.280637652,0.088814408,-0.016834512,0.277504951,0.05141525,-0.015778048,0.247562885,0.249419749,-0.016154176,0.262096971,0.228246242,-0.017112209,0.274276227,0.251294464,-0.014698387,0.27815029,0.276444793,-0.009484178,0.222220972,0.27264595,-0.019021511,0.240460724,0.26401332,-0.01295313,0.250672758,0.281728655,-0.002872777,0.253900081,0.301665664,0.006958422
2,0.541181803,0.528072119,4.69E-07,0.559827805,0.449942857,0.022931296,0.547237575,0.38552931,0.028356969,0.52065742,0.355437011,0.026665218,0.493854195,0.346921921,0.023942977,0.547409117,0.340477347,0.012870529,0.547831416,0.262776375,0.004797362,0.549635768,0.212617636,3.64E-05,0.550424814,0.174918503,-0.001861229,0.518328249,0.338981897,-0.003262159,0.506634057,0.248579174,-0.012643943,0.498979419,0.190115526,-0.017076209,0.493036121,0.14753896,-0.018383563,0.48825559,0.354946941,-0.01689383,0.451681912,0.306846589,-0.019910827,0.454741716,0.335311532,-0.010941587,0.464969397,0.356623799,-0.001437614,0.461322188,0.383004814,-0.029278824,0.431923866,0.344694138,-0.024938665,0.437681675,0.368412584,-0.010904038,0.450078309,0.38751629,0.001625637
2,0.615972638,0.558319688,3.42E-07,0.564662874,0.525039434,-0.019788532,0.542397678,0.446827918,-0.026649499,0.569084108,0.375418067,-0.035527125,0.596343935,0.326129019,-0.042606346,0.52518338,0.361038536,-0.004632926,0.491896898,0.281060249,-0.020557052,0.471715838,0.230745167,-0.032293264,0.455680043,0.186533451,-0.040173054,0.566014409,0.341684461,-0.009532318,0.552651525,0.243037969,-0.02633409,0.544616282,0.181711167,-0.039998505,0.540299118,0.129722863,-0.046911284,0.604121089,0.349964023,-0.018092953,0.614189029,0.291628957,-0.046829097,0.608115375,0.337780237,-0.052074544,0.604309738,0.38035351,-0.045793138,0.636845589,0.374238461,-0.028409326,0.642457008,0.321097732,-0.050411757,0.634288967,0.345766157,-0.047913246,0.62712574,0.377317786,-0.039586548
2,0.10917142,0.598667264,6.86E-07,0.156013101,0.59203136,-0.03024745,0.185197249,0.537478328,-0.044859998,0.162074059,0.474642754,-0.05888404,0.13213636,0.428044796,-0.072113857,0.203330517,0.428737164,-0.024430651,0.241507173,0.355875671,-0.048350319,0.266561329,0.30915904,-0.064519882,0.285540223,0.266295075,-0.074892417,0.165251613,0.404943973,-0.027234718,0.187066525,0.312774271,-0.055107031,0.200519472,0.249119744,-0.073771738,0.209545121,0.193123996,-0.082671858,0.125273183,0.410763651,-0.032941666,0.122487605,0.345217139,-0.074787438,0.115439773,0.405554026,-0.080483489,0.111374922,0.451055825,-0.07159625,0.085790828,0.439455211,-0.040457189,0.079382688,0.40587458,-0.077294499,0.081579901,0.451830268,-0.078076392,0.08617758,0.489511937,-0.06867364
2,0.195519477,0.540418804,6.76E-07,0.241969392,0.533880472,-0.023762459,0.270249814,0.476721793,-0.033409391,0.254308879,0.417097777,-0.042840291,0.229133904,0.376957536,-0.051689554,0.289641768,0.386458308,-0.018713888,0.332467705,0.319972396,-0.038065545,0.358980417,0.276167035,-0.050703716,0.377623141,0.23768796,-0.058401987,0.255527198,0.359692782,-0.022149172,0.282896191,0.270636171,-0.045681007,0.298771441,0.211046502,-0.061105613,0.309378982,0.161098883,-0.067274801,0.217594266,0.361024469,-0.027551219,0.224678189,0.297705472,-0.064294375,0.219561607,0.356176913,-0.067069583,0.214091957,0.400655091,-0.056238763,0.180257648,0.385309339,-0.034112241,0.183865651,0.347863555,-0.066510633,0.18718648,0.391696692,-0.06391263,0.187265247,0.429243416,-0.051960852
2,0.17790173,0.580483437,6.59E-07,0.236377761,0.54167074,-0.015260007,0.269783437,0.48515892,-0.019828051,0.251696587,0.424008936,-0.027305085,0.228019238,0.382189333,-0.033903688,0.284506381,0.387406588,0.004393359,0.330580652,0.31881237,-0.009301753,0.355369091,0.269937873,-0.020001706,0.374753296,0.22581543,-0.027424468,0.249708414,0.361915857,-0.000933043,0.27960819,0.278194457,-0.016167555,0.293726176,0.222492054,-0.02958587,0.307422757,0.173659831,-0.03673666,0.213477194,0.362271309,-0.009018826,0.225490674,0.302656621,-0.037004746,0.219517052,0.356229365,-0.039850432,0.214633495,0.398940295,-0.032072637,0.176162422,0.385092378,-0.018354468,0.178541675,0.347544819,-0.042087466,0.184294268,0.387877613,-0.038497534,0.188717872,0.426594198,-0.028133586
2,0.244719476,0.544877052,6.94E-07,0.307023317,0.514010489,-0.018140236,0.344068497,0.458916277,-0.02394514,0.3318232,0.387430936,-0.032389391,0.30634132,0.339145213,-0.039727431,0.357086778,0.358866513,0.002453627,0.406149864,0.293239653,-0.013856101,0.433460295,0.250150502,-0.026823396,0.456930339,0.208406538,-0.035820141,0.323714137,0.330004424,-0.001764854,0.357756615,0.238316521,-0.020183338,0.377049446,0.182087421,-0.03428518,0.395177424,0.129844397,-0.042382859,0.287536144,0.329991221,-0.009060724,0.303473979,0.2602157,-0.03993265,0.296456605,0.320964307,-0.040557813,0.288667083,0.370603293,-0.031121708,0.248369128,0.352427065,-0.01798561,0.259439915,0.312090933,-0.043515444,0.263649106,0.35436067,-0.038966257,0.262982607,0.395063788,-0.028271709
2,0.429146916,0.44675976,6.58E-07,0.478696257,0.451648414,-0.029327026,0.51849699,0.404764384,-0.039952766,0.513666153,0.34016946,-0.048671335,0.496618629,0.292509526,-0.055973016,0.534733236,0.309937984,-0.019310426,0.583825529,0.253134549,-0.03600885,0.611276686,0.216165602,-0.047116093,0.632568419,0.181000695,-0.054257058,0.504979372,0.281470418,-0.018767677,0.540766835,0.196154833,-0.039722461,0.561296701,0.14048107,-0.053288095,0.576651752,0.090343162,-0.059039548,0.470841974,0.278258473,-0.020817682,0.491080135,0.211990431,-0.057866216,0.481233329,0.266581833,-0.060865439,0.470219046,0.309802055,-0.050558593,0.433393717,0.295127481,-0.024401797,0.448772699,0.257866263,-0.059363108,0.449046046,0.302346438,-0.058828585,0.444472194,0.341190547,-0.04839503
2,0.514975786,0.407295406,6.11E-07,0.563664377,0.421157479,-0.0254877,0.606543124,0.379020363,-0.033138875,0.609280765,0.309725523,-0.039927576,0.592920721,0.259750098,-0.045308199,0.635905385,0.290300786,-0.015653491,0.688814282,0.233538896,-0.030517241,0.720671296,0.197067231,-0.040942021,0.745109618,0.162963778,-0.048920728,0.608802557,0.254462719,-0.01649854,0.64624089,0.172327846,-0.038470872,0.670873225,0.117460594,-0.05615728,0.689880073,0.070349976,-0.066079855,0.573580027,0.244764447,-0.019139042,0.595249236,0.175408527,-0.052672911,0.581924379,0.228311509,-0.055293866,0.568984568,0.269000798,-0.046435695,0.534098089,0.255636573,-0.023375755,0.549311936,0.211103797,-0.055325612,0.547560394,0.253422618,-0.055196252,0.541642487,0.289865404,-0.046178605
2,0.497648001,0.437757879,6.43E-07,0.564055979,0.423611134,-0.021117102,0.607024014,0.377352178,-0.026629467,0.605449677,0.306055456,-0.032754242,0.591048777,0.252165824,-0.037506167,0.629578948,0.287841976,0.000326474,0.686983347,0.232569188,-0.010672636,0.717651844,0.19352594,-0.019691205,0.742651343,0.156355932,-0.026827954,0.600963771,0.255647629,-2.17E-05,0.641195476,0.180640161,-0.011775827,0.66297245,0.134639516,-0.023183284,0.681877375,0.092417449,-0.030394332,0.567515135,0.245630294,-0.003519553,0.593998373,0.18298912,-0.029666787,0.585156262,0.230974644,-0.033271536,0.573401392,0.269641399,-0.027885279,0.529154301,0.255975157,-0.008628817,0.546006858,0.217255324,-0.035797935,0.548294067,0.257722229,-0.036456805,0.544306636,0.296282023,-0.029755473
2,0.56374234,0.428405017,5.72E-07,0.623033047,0.429383546,-0.023359593,0.667356074,0.38509202,-0.030941138,0.674548507,0.313251764,-0.039632998,0.665481567,0.256989121,-0.046976075,0.694730639,0.294266433,-0.005346816,0.749211133,0.247013927,-0.02247007,0.780727565,0.212962419,-0.034991231,0.806958199,0.1805197,-0.042874772,0.667296827,0.262357056,-0.007186105,0.708451986,0.178451627,-0.026320893,0.734446168,0.128504634,-0.038359698,0.754997253,0.086216688,-0.044315532,0.633198738,0.253164202,-0.012709719,0.659020841,0.194511905,-0.045551162,0.653388977,0.244192004,-0.048990004,0.641344428,0.285738438,-0.041242138,0.594586849,0.259041607,-0.020065937,0.61830461,0.223043427,-0.047487583,0.620119452,0.263170868,-0.045769975,0.612503767,0.300215632,-0.037193485
2,0.536076903,0.452975333,5.70E-07,0.575412869,0.468593359,-0.025680143,0.618224323,0.431357563,-0.033609644,0.624998748,0.372466028,-0.040162724,0.617436528,0.324361444,-0.045703731,0.640566885,0.352233529,-0.016717227,0.687453985,0.305302083,-0.032321442,0.715555429,0.272881269,-0.042838398,0.7384848,0.243762299,-0.049480233,0.61549598,0.320607364,-0.016178606,0.650007784,0.243292987,-0.034983579,0.671875298,0.194437563,-0.048025928,0.689869225,0.154988587,-0.054164782,0.584393263,0.311124146,-0.017936664,0.608816445,0.251752824,-0.050537858,0.60054034,0.29830128,-0.054373953,0.590556562,0.337226927,-0.046524875,0.54916507,0.31900537,-0.021015393,0.568806052,0.28597939,-0.051891111,0.567191541,0.325630039,-0.052187838,0.560185909,0.362275332,-0.043751907
2,0.528649032,0.472703725,2.53E-07,0.578577876,0.474724948,-0.02613055,0.622036994,0.432177067,-0.035423487,0.627634108,0.365510374,-0.044155065,0.615993619,0.312814683,-0.051266152,0.647003114,0.347310781,-0.01263673,0.694834948,0.302208543,-0.027017632,0.721346736,0.273433328,-0.036369275,0.741471052,0.245182931,-0.042505287,0.620922148,0.316328913,-0.013106279,0.656784296,0.228609785,-0.030690141,0.676210701,0.184084222,-0.040436029,0.688075602,0.148277506,-0.044744927,0.587988377,0.308292121,-0.016925247,0.608039498,0.254345238,-0.048491035,0.603608012,0.306732059,-0.053546753,0.593722761,0.348199248,-0.047429655,0.551872909,0.314192027,-0.022292679,0.571146429,0.283595949,-0.047704335,0.573120892,0.324426234,-0.047500759,0.567587793,0.360206425,-0.041105118
2,0.455668867,0.498215526,2.56E-07,0.503098369,0.500646174,-0.020757016,0.540655732,0.462481499,-0.029296272,0.544937372,0.405040979,-0.038669676,0.534542143,0.358780295,-0.046915252,0.564970016,0.372406483,-0.010363286,0.611293852,0.325836986,-0.024717998,0.633188069,0.304346025,-0.033617705,0.649960101,0.281945437,-0.039279316,0.538006067,0.343320817,-0.013795374,0.571770489,0.260336846,-0.031201569,0.589744747,0.222406045,-0.040995818,0.600533724,0.192979842,-0.04550615,0.504777849,0.339149326,-0.020046078,0.527288675,0.287163317,-0.050967515,0.521036625,0.339765131,-0.055407852,0.510979235,0.381696701,-0.049280804,0.467882216,0.351436406,-0.027284238,0.487377465,0.326255322,-0.053466246,0.487776577,0.366154641,-0.05321306,0.482341647,0.401358485,-0.046516888
2,0.267131448,0.524269938,2.38E-07,0.25434491,0.44649142,0.004298757,0.275417805,0.3924402,0.00071144,0.310502201,0.378917128,-0.006150897,0.338334978,0.387092173,-0.012523256,0.299443513,0.349223375,-0.009103106,0.314039111,0.273763597,-0.021724094,0.323157042,0.224575549,-0.027910996,0.32955879,0.189316332,-0.030855132,0.336148024,0.366337687,-0.019817818,0.368770629,0.288446844,-0.032166667,0.388460577,0.238173172,-0.038981292,0.40430972,0.203076467,-0.041257087,0.364268154,0.398578644,-0.029223843,0.390328199,0.366535693,-0.040199179,0.375966519,0.385953486,-0.036409602,0.36023587,0.406083345,-0.028801562,0.383441955,0.438877285,-0.038745876,0.393622875,0.42473352,-0.041365992,0.382902712,0.437254846,-0.032185368,0.372174561,0.452469677,-0.021755265
2,0.102420337,0.443396151,3.04E-07,0.089806087,0.361799896,0.014302663,0.110822625,0.312238246,0.010326341,0.14437969,0.291536331,0.001583411,0.172763094,0.292834312,-0.006900462,0.121397436,0.263709635,-0.011139272,0.132685721,0.188492075,-0.026121197,0.136796147,0.137480363,-0.03510559,0.142181352,0.099264711,-0.040341996,0.156896681,0.276060253,-0.026127826,0.185595006,0.195293576,-0.040939651,0.203750551,0.144160032,-0.049363535,0.217054337,0.107898191,-0.053387985,0.18785575,0.306919426,-0.037338108,0.220717177,0.274392486,-0.041852616,0.20950821,0.295280248,-0.029887639,0.192892969,0.315136731,-0.01847975,0.209847093,0.349948764,-0.048374753,0.227994353,0.335166514,-0.042110715,0.216777116,0.347780079,-0.025051039,0.202544779,0.36191082,-0.010076458
2,0.634626031,0.568241835,4.35E-07,0.584345281,0.526919305,-0.024953753,0.56611371,0.449989974,-0.035171803,0.599246681,0.376419246,-0.046734437,0.6286605,0.327540129,-0.056300234,0.545306265,0.365472436,-0.009293752,0.51073879,0.282421827,-0.027757384,0.489223748,0.230384231,-0.041850042,0.47350812,0.18573232,-0.051278576,0.586172581,0.346428365,-0.012381507,0.572320223,0.244355053,-0.031006694,0.564566195,0.182805687,-0.045866806,0.561721683,0.12933825,-0.054193672,0.624588966,0.354890853,-0.0196955,0.637471199,0.291074693,-0.047916792,0.630850434,0.344363809,-0.051912796,0.626466334,0.391029775,-0.045501024,0.658377945,0.379736811,-0.029593298,0.667895436,0.321538359,-0.048620678,0.657975852,0.352141678,-0.045008786,0.6488989,0.38867709,-0.037056483
2,0.156867325,0.430924535,2.63E-07,0.139641672,0.350092798,0.008236955,0.161140189,0.296933591,0.003628937,0.194991484,0.277399898,-0.003965691,0.22284703,0.280174524,-0.011547235,0.175520882,0.252157718,-0.016834052,0.185847864,0.176851392,-0.032808188,0.191392913,0.125935376,-0.042714257,0.197050378,0.08793433,-0.048532423,0.211590141,0.268953592,-0.028447436,0.242176339,0.189165652,-0.041064035,0.26043874,0.139462113,-0.047943335,0.274199396,0.103064701,-0.051219285,0.241498575,0.301534951,-0.037187118,0.27273488,0.265879422,-0.043537121,0.258580297,0.281414449,-0.035161965,0.240956485,0.299140453,-0.02600934,0.2616795,0.343664944,-0.04590157,0.273898244,0.329658806,-0.043738533,0.260888129,0.339377701,-0.030444605,0.247718379,0.352686763,-0.017772479
2,0.3802495,0.696074128,3.03E-07,0.349107414,0.624062717,-0.01314814,0.369002998,0.553006649,-0.015387113,0.412589163,0.540195942,-0.014244785,0.443616867,0.561576486,-0.01222083,0.416308105,0.540392637,-0.027090997,0.433462322,0.454713821,-0.034880195,0.444698811,0.403619111,-0.038246583,0.455294967,0.368462563,-0.040247098,0.44998908,0.565691411,-0.02300179,0.476890206,0.47466436,-0.02868888,0.490894467,0.421660125,-0.029813632,0.506372213,0.389578879,-0.029279931,0.468212485,0.596132636,-0.018540395,0.475167513,0.538425803,-0.024502767,0.449466735,0.537562907,-0.021737594,0.431455165,0.555678308,-0.016017135,0.475240558,0.626348913,-0.015150998,0.469348401,0.581316173,-0.019546075,0.449830472,0.576890409,-0.015324954,0.437471956,0.590145469,-0.009179905
2,0.38800469,0.721018195,2.45E-07,0.371123075,0.64326942,-0.00420167,0.394525707,0.580316663,-0.007775862,0.437598437,0.572536647,-0.011094187,0.467426747,0.582982421,-0.014246612,0.431120515,0.559605956,-0.022464834,0.448597282,0.471108556,-0.031085027,0.459866136,0.42079398,-0.034113642,0.470840156,0.387098312,-0.035098013,0.465045005,0.586140931,-0.025787985,0.496533632,0.494831532,-0.03153282,0.511707485,0.441798031,-0.034025606,0.527420402,0.411532074,-0.034648664,0.484122187,0.619748473,-0.027580628,0.50126493,0.564358652,-0.03390367,0.476390541,0.565532863,-0.031204564,0.458595902,0.583295345,-0.026180046,0.491452366,0.65300858,-0.029553728,0.487912595,0.614453256,-0.033307299,0.469840735,0.613938332,-0.026710568,0.459433526,0.62797296,-0.019030793
2,0.509429336,0.706680298,2.79E-07,0.479313254,0.638025165,-0.013797167,0.497071266,0.582184851,-0.016744476,0.531548262,0.581631362,-0.017024051,0.551082134,0.600283086,-0.016656077,0.547305346,0.564087987,-0.022280218,0.566237032,0.492189586,-0.030932873,0.579070687,0.446631074,-0.035232928,0.590406597,0.416469336,-0.037417687,0.576494038,0.595968723,-0.020497696,0.607251585,0.522726119,-0.026770471,0.626887083,0.478465915,-0.030313825,0.64656657,0.451873541,-0.031402685,0.590197921,0.630685449,-0.019048814,0.593390465,0.593604505,-0.028502928,0.575579107,0.596299708,-0.030404668,0.564342141,0.610878468,-0.027277214,0.592606127,0.662815213,-0.018453475,0.589891851,0.627680838,-0.0246328,0.575787067,0.62655735,-0.020951951,0.565605223,0.637837231,-0.015093768
2,0.46823743,0.740587115,3.49E-07,0.463865101,0.64883244,0.00329101,0.491360724,0.584961057,0.011612654,0.530130506,0.581989467,0.020846352,0.557121396,0.598371685,0.031199966,0.544940591,0.566900969,7.71E-05,0.565637112,0.487483203,0.008930465,0.578811467,0.442248285,0.016248552,0.59041965,0.409140199,0.02150082,0.572550297,0.599640906,0.003038106,0.608242035,0.520429194,0.011393126,0.624975801,0.475583464,0.015021557,0.641498268,0.448943466,0.018449547,0.583524287,0.63803339,0.008169188,0.597720623,0.594540358,0.017294515,0.574206829,0.584033072,0.019438297,0.556733489,0.589073539,0.022730701,0.583441019,0.672954381,0.013812673,0.585206151,0.628437996,0.022572592,0.567587137,0.617431343,0.029803259,0.556263626,0.625518143,0.036883723
2,0.697172821,0.570477009,4.63E-07,0.654798329,0.521787286,-0.034064811,0.646359682,0.441838771,-0.045475326,0.685429573,0.370635271,-0.055747565,0.71674037,0.320012808,-0.063181996,0.621835291,0.349736154,-0.009919211,0.594568253,0.264655232,-0.026016288,0.579269528,0.209910259,-0.038548138,0.567297041,0.164532349,-0.046435226,0.664407194,0.338147879,-0.007224218,0.656071365,0.235551417,-0.023888839,0.654491067,0.174925551,-0.037893794,0.654656053,0.12416026,-0.044753212,0.702721,0.354778767,-0.009728904,0.722818911,0.295596033,-0.039979056,0.719984889,0.345512867,-0.046866354,0.714009881,0.384772331,-0.040988375,0.734527886,0.386309236,-0.015032151,0.749312818,0.329898983,-0.036264028,0.744553387,0.357536912,-0.034471862,0.7367872,0.385221153,-0.026853828
2,0.823734462,0.55371201,6.22E-07,0.800076067,0.498488247,-0.049965911,0.811239958,0.423035681,-0.05872054,0.863909185,0.365510613,-0.060161527,0.904789567,0.321343422,-0.057349142,0.786063552,0.331705362,-0.014750564,0.771603465,0.236349344,-0.023057166,0.766098976,0.175645009,-0.029290576,0.760940015,0.125116229,-0.032249369,0.826458037,0.329063922,0.001257793,0.834774017,0.224497885,-0.005448285,0.843417525,0.161250055,-0.013965833,0.849866211,0.113563284,-0.016130835,0.856797278,0.354253292,0.010046814,0.883890867,0.315597355,-0.018127834,0.883021593,0.360109448,-0.033695251,0.87710011,0.388260901,-0.031703345,0.878904998,0.386621803,0.015726276,0.90722096,0.345525652,-0.007764337,0.909044981,0.367604673,-0.014164108,0.903575778,0.386559606,-0.011082199
2,0.79721117,0.584746361,6.26E-07,0.774700999,0.519245088,-0.051169727,0.788488746,0.43812418,-0.057601415,0.842589796,0.371790648,-0.054430678,0.887320936,0.32424289,-0.047755968,0.770220876,0.331415057,-0.017965058,0.762354314,0.227416024,-0.018746722,0.76006186,0.168123171,-0.021237168,0.757875919,0.120552421,-0.023104232,0.800974488,0.334148973,0.004330659,0.819365203,0.229292646,0.009914749,0.830726922,0.170444965,0.006641073,0.842954218,0.128511265,0.005113596,0.821748555,0.363441288,0.020162059,0.840557337,0.317133874,0.009893484,0.836923182,0.348075032,-0.004726551,0.838047743,0.370097578,-0.007876909,0.839491487,0.401779264,0.032069113,0.850674033,0.362275273,0.018775232,0.8588745,0.372771829,0.011037017,0.86771524,0.383979142,0.010550128
2,0.809732795,0.569381833,5.94E-07,0.78150475,0.509783566,-0.037959345,0.790941596,0.428796291,-0.050781168,0.846733034,0.373568118,-0.061272979,0.889349163,0.331314325,-0.069011882,0.787230372,0.328390986,-0.014537978,0.780598879,0.236115485,-0.028664211,0.778654397,0.179116875,-0.039356388,0.778825402,0.130885914,-0.046578206,0.83027178,0.331673175,-0.009729385,0.850199044,0.229547575,-0.02396963,0.864915609,0.173704714,-0.038388722,0.878836215,0.125922158,-0.047036953,0.863545895,0.360839456,-0.010391497,0.898507833,0.318322152,-0.038241498,0.883580685,0.362449795,-0.050428402,0.868255675,0.393577695,-0.050197106,0.887505591,0.401272833,-0.013939668,0.916862428,0.35567537,-0.033033986,0.90414995,0.382043242,-0.03449415,0.887822211,0.406573117,-0.031339984
2,0.803616226,0.567427933,6.02E-07,0.77184391,0.504382133,-0.030947799,0.778152525,0.422590643,-0.0442569,0.829415679,0.371382236,-0.057693169,0.871657073,0.336245179,-0.06883803,0.784565806,0.325829446,-0.012706375,0.779008687,0.233782127,-0.031228967,0.777593076,0.175447077,-0.04448894,0.780208766,0.127468958,-0.053596288,0.826223195,0.331865937,-0.013531018,0.849212706,0.232492536,-0.035491712,0.864120305,0.173789442,-0.054330416,0.880829155,0.123023182,-0.06533622,0.857911527,0.362168342,-0.018962825,0.895403028,0.322098494,-0.051926967,0.870440841,0.363573581,-0.063335069,0.848639965,0.397738278,-0.061911345,0.880771041,0.404656678,-0.026801564,0.908065319,0.367888302,-0.0501903,0.888026655,0.389775783,-0.052417058,0.865959585,0.413785517,-0.048842937
